raw_04_europe_renewables_share
Area;ISO 3 code;Year;Area type;Electricity source;Is aggregated source;Generation (TWh);Generation YoY change (TWh);Generation YoY change (%);Share of generation (%);Share of generation YoY change (% points);Emissions (MtCO2e);Emissions YoY change (MtCO2e);Emissions YoY change (%);Share of emissions (%);Emissions intensity (gCO2e/kWh);Continent;Ember region;EU member;OECD member;G20 member;G7 member;ASEAN member
Slovakia;SVK;2005;Country or economy;Hard coal;TRUE;3.52;0.18;5.389;11.232;267;3.477;177;5.364;46.459;987.784;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2005;Country or economy;Thermal;TRUE;8.96;-0.36;-3.863;28.59;-2.008;7.288;-244;-3.24;97.38;813.393;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2006;Country or economy;Solar;FALSE;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2006;Country or economy;Onshore wind;FALSE;0.01;0.0;0.0;32;0.0;0.0;0.0;;0.0;0.0;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2006;Country or economy;Hydro;FALSE;4.4;-0.24;-5.172;14.08;-725;105;-5;-4.545;1.456;23.864;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2006;Country or economy;Bioenergy;FALSE;0.4;0.37;1233.333;1.28;1.184;86;0.08;1333.333;1.192;215.0;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2006;Country or economy;Other renewables;FALSE;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2006;Country or economy;Nuclear;FALSE;18.01;0.28;1.579;57.632;1.059;87;1;1.163;1.206;4.831;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2006;Country or economy;Lignite;FALSE;1.94;-0.08;-3.96;6.208;-237;1.97;-81;-3.949;27.316;1015.464;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2006;Country or economy;Gas;FALSE;1.91;-0.27;-12.385;6.112;-844;838;-119;-12.435;11.62;438.743;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2006;Country or economy;Other fossil;FALSE;1.21;0.0;0.0;3.872;11;796;0.0;0.0;11.038;657.851;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2006;Country or economy;Net imports;FALSE;-2.33;0.94;-28.746;-7.456;2.978;0.0;0.0;;0.0;0.0;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2006;Country or economy;Wind;TRUE;0.01;0.0;0.0;32;0.0;0.0;0.0;;0.0;0.0;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2006;Country or economy;Coal;TRUE;5.31;-0.23;-4.152;16.992;-685;5.299;-0.23;-4.16;73.477;997.928;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2006;Country or economy;Wind and solar;TRUE;0.01;0.0;0.0;32;0.0;0.0;0.0;;0.0;0.0;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2006;Country or economy;Hydro, bioenergy and other renewables;TRUE;4.8;0.13;2.784;15.36;459;191;74;63.248;2.648;39.792;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2006;Country or economy;Renewables;TRUE;4.81;0.13;2.778;15.392;459;191;74;63.248;2.648;39.709;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2006;Country or economy;Clean;TRUE;22.82;0.41;1.83;73.024;1.518;278;76;37.624;3.855;12.182;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2006;Country or economy;Fossil;TRUE;8.43;-0.5;-5.599;26.976;-1.518;6.934;-348;-4.779;96.148;822.539;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2006;Country or economy;Total generation;TRUE;31.25;-0.09;-287;100.0;0.0;7.212;-272;-3.634;100.003;230.784;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2006;Country or economy;Demand;TRUE;28.92;0.85;3.028;92.544;2.978;;;;;;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2006;Country or economy;Thermal;TRUE;8.83;-0.13;-1.451;28.256;-334;7.02;-268;-3.677;97.341;795.017;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2006;Country or economy;Hard coal;TRUE;3.37;-0.15;-4.261;10.784;-448;3.329;-148;-4.257;46.161;987.834;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2007;Country or economy;Solar;FALSE;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2007;Country or economy;Onshore wind;FALSE;0.01;0.0;0.0;36;4;0.0;0.0;;0.0;0.0;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2007;Country or economy;Hydro;FALSE;4.45;0.05;1.136;15.978;1.898;106;1;952;1.617;23.82;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2007;Country or economy;Bioenergy;FALSE;0.47;0.07;17.5;1.688;408;102;16;18.605;1.556;217.021;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2007;Country or economy;Other renewables;FALSE;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2007;Country or economy;Nuclear;FALSE;15.33;-2.68;-14.881;55.045;-2.587;74;-13;-14.943;1.129;4.827;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2007;Country or economy;Lignite;FALSE;1.91;-0.03;-1.546;6.858;0.65;1.94;-0.03;-1.523;29.587;1015.707;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2007;Country or economy;Gas;FALSE;1.62;-0.29;-15.183;5.817;-295;711;-127;-15.155;10.844;438.889;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2007;Country or economy;Other fossil;FALSE;1.17;-0.04;-3.306;4.201;329;0.77;-26;-3.266;11.743;658.12;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2007;Country or economy;Net imports;FALSE;1.73;4.06;-174.249;6.212;13.668;0.0;0.0;;0.0;0.0;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2007;Country or economy;Wind;TRUE;0.01;0.0;0.0;36;4;0.0;0.0;;0.0;0.0;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2007;Country or economy;Coal;TRUE;4.8;-0.51;-9.605;17.235;243;4.795;-504;-9.511;73.129;998.958;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2007;Country or economy;Wind and solar;TRUE;0.01;0.0;0.0;36;4;0.0;0.0;;0.0;0.0;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2007;Country or economy;Hydro, bioenergy and other renewables;TRUE;4.92;0.12;2.5;17.666;2.306;207;16;8.377;3.157;42.073;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2007;Country or economy;Renewables;TRUE;4.93;0.12;2.495;17.702;2.31;207;16;8.377;3.157;41.988;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2007;Country or economy;Clean;TRUE;20.26;-2.56;-11.218;72.747;-277;281;3;1.079;4.286;13.87;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2007;Country or economy;Fossil;TRUE;7.59;-0.84;-9.964;27.253;277;6.275;-659;-9.504;95.7;826.746;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2007;Country or economy;Total generation;TRUE;27.85;-3.4;-10.88;100.0;0.0;6.557;-655;-9.082;100.001;235.44;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2007;Country or economy;Demand;TRUE;29.58;0.66;2.282;106.212;13.668;;;;;;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2007;Country or economy;Hard coal;TRUE;2.89;-0.48;-14.243;10.377;-407;2.855;-474;-14.239;43.542;987.889;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2007;Country or economy;Thermal;TRUE;8.06;-0.77;-8.72;28.941;685;6.377;-643;-9.16;97.256;791.191;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2008;Country or economy;Solar;FALSE;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2008;Country or economy;Onshore wind;FALSE;0.01;0.0;0.0;35;-1;0.0;0.0;;0.0;0.0;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2008;Country or economy;Hydro;FALSE;4.04;-0.41;-9.213;14.077;-1.901;96;-0.01;-9.434;1.496;23.762;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2008;Country or economy;Bioenergy;FALSE;0.52;0.05;10.638;1.812;124;112;0.01;9.804;1.745;215.385;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2008;Country or economy;Other renewables;FALSE;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2008;Country or economy;Nuclear;FALSE;16.7;1.37;8.937;58.188;3.143;81;7;9.459;1.262;4.85;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2008;Country or economy;Lignite;FALSE;2.21;0.3;15.707;7.7;842;2.244;304;15.67;34.972;1015.385;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2008;Country or economy;Gas;FALSE;1.61;-0.01;-617;5.61;-207;707;-4;-563;11.018;439.13;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2008;Country or economy;Other fossil;FALSE;1.15;-0.02;-1.709;4.007;-194;757;-13;-1.688;11.798;658.261;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2008;Country or economy;Net imports;FALSE;0.52;-1.21;-69.942;1.812;-4.4;0.0;0.0;;0.0;0.0;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2008;Country or economy;Wind;TRUE;0.01;0.0;0.0;35;-1;0.0;0.0;;0.0;0.0;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2008;Country or economy;Coal;TRUE;4.67;-0.13;-2.708;16.272;-963;4.664;-131;-2.732;72.688;998.715;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2008;Country or economy;Wind and solar;TRUE;0.01;0.0;0.0;35;-1;0.0;0.0;;0.0;0.0;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2008;Country or economy;Hydro, bioenergy and other renewables;TRUE;4.56;-0.36;-7.317;15.889;-1.777;208;1;483;3.242;45.614;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2008;Country or economy;Renewables;TRUE;4.57;-0.36;-7.302;15.923;-1.779;209;2;966;3.257;45.733;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2008;Country or economy;Clean;TRUE;21.27;1.01;4.985;74.111;1.364;289;8;2.847;4.504;13.587;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2008;Country or economy;Fossil;TRUE;7.43;-0.16;-2.108;25.889;-1.364;6.127;-148;-2.359;95.488;824.63;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2008;Country or economy;Total generation;TRUE;28.7;0.85;3.052;100.0;0.0;6.417;-0.14;-2.135;100.008;223.589;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2008;Country or economy;Demand;TRUE;29.22;-0.36;-1.217;101.812;-4.4;;;;;;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2008;Country or economy;Thermal;TRUE;7.95;-0.11;-1.365;27.7;-1.241;6.24;-137;-2.148;97.249;784.906;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2008;Country or economy;Hard coal;TRUE;2.46;-0.43;-14.879;8.571;-1.806;2.42;-435;-15.236;37.715;983.74;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2009;Country or economy;Solar;FALSE;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2009;Country or economy;Onshore wind;FALSE;0.01;0.0;0.0;39;4;0.0;0.0;;0.0;0.0;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2009;Country or economy;Hydro;FALSE;4.37;0.33;8.168;16.853;2.776;104;8;8.333;1.813;23.799;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2009;Country or economy;Bioenergy;FALSE;0.54;0.02;3.846;2.083;271;117;5;4.464;2.039;216.667;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2009;Country or economy;Other renewables;FALSE;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2009;Country or economy;Nuclear;FALSE;14.08;-2.62;-15.689;54.3;-3.888;68;-13;-16.049;1.185;4.83;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2009;Country or economy;Lignite;FALSE;2.21;0.0;0.0;8.523;823;2.244;0.0;0.0;39.113;1015.385;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2009;Country or economy;Gas;FALSE;1.97;0.36;22.36;7.597;1.987;865;158;22.348;15.077;439.086;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2009;Country or economy;Other fossil;FALSE;1.1;-0.05;-4.348;4.242;235;724;-33;-4.359;12.619;658.182;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2009;Country or economy;Net imports;FALSE;1.31;0.79;151.923;5.052;3.24;0.0;0.0;;0.0;0.0;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2009;Country or economy;Wind;TRUE;0.01;0.0;0.0;39;4;0.0;0.0;;0.0;0.0;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2009;Country or economy;Coal;TRUE;3.86;-0.81;-17.345;14.886;-1.386;3.86;-804;-17.238;67.28;1000.0;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2009;Country or economy;Wind and solar;TRUE;0.01;0.0;0.0;39;4;0.0;0.0;;0.0;0.0;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2009;Country or economy;Hydro, bioenergy and other renewables;TRUE;4.91;0.35;7.675;18.936;3.047;221;13;6.25;3.852;45.01;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2009;Country or economy;Renewables;TRUE;4.92;0.35;7.659;18.974;3.051;221;12;5.742;3.852;44.919;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2009;Country or economy;Clean;TRUE;19.0;-2.27;-10.672;73.274;-837;289;0.0;0.0;5.037;15.211;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2009;Country or economy;Fossil;TRUE;6.93;-0.5;-6.729;26.726;837;5.449;-678;-11.066;94.976;786.291;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2009;Country or economy;Total generation;TRUE;25.93;-2.77;-9.652;100.0;0.0;5.737;-0.68;-10.597;99.996;221.25;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2009;Country or economy;Demand;TRUE;27.24;-1.98;-6.776;105.052;3.24;;;;;;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2009;Country or economy;Hard coal;TRUE;1.65;-0.81;-32.927;6.363;-2.208;1.616;-804;-33.223;28.167;979.394;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2009;Country or economy;Thermal;TRUE;7.47;-0.48;-6.038;28.808;1.108;5.565;-675;-10.817;96.998;744.98;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2010;Country or economy;Solar;FALSE;0.02;0.02;;73;73;1;1;;18;50.0;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2010;Country or economy;Onshore wind;FALSE;0.01;0.0;0.0;36;-3;0.0;0.0;;0.0;0.0;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2010;Country or economy;Hydro;FALSE;5.26;0.89;20.366;19.155;2.302;125;21;20.192;2.216;23.764;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2010;Country or economy;Bioenergy;FALSE;0.66;0.12;22.222;2.403;0.32;143;26;22.222;2.535;216.667;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2010;Country or economy;Other renewables;FALSE;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2010;Country or economy;Nuclear;FALSE;14.57;0.49;3.48;53.059;-1.241;0.07;2;2.941;1.241;4.804;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2010;Country or economy;Lignite;FALSE;2.17;-0.04;-1.81;7.902;-621;2.204;-0.04;-1.783;39.073;1015.668;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2010;Country or economy;Gas;FALSE;2.21;0.24;12.183;8.048;451;0.97;105;12.139;17.196;438.914;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2010;Country or economy;Other fossil;FALSE;1.17;0.07;6.364;4.261;19;0.77;46;6.354;13.651;658.12;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2010;Country or economy;Net imports;FALSE;1.04;-0.27;-20.611;3.787;-1.265;0.0;0.0;;0.0;0.0;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2010;Country or economy;Wind;TRUE;0.01;0.0;0.0;36;-3;0.0;0.0;;0.0;0.0;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2010;Country or economy;Coal;TRUE;3.56;-0.3;-7.772;12.964;-1.922;3.562;-298;-7.72;63.148;1000.562;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2010;Country or economy;Wind and solar;TRUE;0.03;0.02;200.0;109;0.07;1;1;;18;33.333;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2010;Country or economy;Hydro, bioenergy and other renewables;TRUE;5.92;1.01;20.57;21.559;2.623;268;47;21.267;4.751;45.27;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2010;Country or economy;Renewables;TRUE;5.95;1.03;20.935;21.668;2.694;269;48;21.719;4.769;45.21;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2010;Country or economy;Clean;TRUE;20.52;1.52;8.0;74.727;1.453;339;0.05;17.301;6.01;16.52;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2010;Country or economy;Fossil;TRUE;6.94;0.01;144;25.273;-1.453;5.302;-147;-2.698;93.996;763.977;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2010;Country or economy;Total generation;TRUE;27.46;1.53;5.901;100.0;0.0;5.641;-96;-1.673;100.006;205.426;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2010;Country or economy;Demand;TRUE;28.5;1.26;4.626;103.787;-1.265;;;;;;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2010;Country or economy;Thermal;TRUE;7.6;0.13;1.74;27.677;-1.131;5.444;-121;-2.174;96.513;716.316;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2010;Country or economy;Hard coal;TRUE;1.39;-0.26;-15.758;5.062;-1.301;1.358;-258;-15.965;24.075;976.978;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2011;Country or economy;Solar;FALSE;0.4;0.38;1900.0;1.414;1.341;19;18;1800.0;313;47.5;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2011;Country or economy;Onshore wind;FALSE;0.0;-0.01;-100.0;0.0;-36;0.0;0.0;;0.0;;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2011;Country or economy;Hydro;FALSE;3.78;-1.48;-28.137;13.366;-5.789;0.09;-35;-28.0;1.484;23.81;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2011;Country or economy;Bioenergy;FALSE;0.82;0.16;24.242;2.9;497;177;34;23.776;2.919;215.854;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2011;Country or economy;Other renewables;FALSE;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2011;Country or economy;Nuclear;FALSE;15.41;0.84;5.765;54.491;1.432;74;4;5.714;1.22;4.802;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2011;Country or economy;Lignite;FALSE;2.25;0.08;3.687;7.956;54;2.285;81;3.675;37.682;1015.556;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2011;Country or economy;Gas;FALSE;3.15;0.94;42.534;11.139;3.091;1.382;412;42.474;22.791;438.73;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2011;Country or economy;Other fossil;FALSE;1.17;0.0;0.0;4.137;-124;0.77;0.0;0.0;12.698;658.12;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2011;Country or economy;Net imports;FALSE;0.73;-0.31;-29.808;2.581;-1.206;0.0;0.0;;0.0;0.0;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2011;Country or economy;Wind;TRUE;0.0;-0.01;-100.0;0.0;-36;0.0;0.0;;0.0;;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2011;Country or economy;Coal;TRUE;3.55;-0.01;-281;12.553;-411;3.551;-11;-309;58.56;1000.282;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2011;Country or economy;Wind and solar;TRUE;0.4;0.37;1233.333;1.414;1.305;19;18;1800.0;313;47.5;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2011;Country or economy;Hydro, bioenergy and other renewables;TRUE;4.6;-1.32;-22.297;16.266;-5.293;267;-1;-373;4.403;58.043;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2011;Country or economy;Renewables;TRUE;5.0;-0.95;-15.966;17.68;-3.988;286;17;6.32;4.716;57.2;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2011;Country or economy;Clean;TRUE;20.41;-0.11;-536;72.171;-2.556;0.36;21;6.195;5.937;17.638;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2011;Country or economy;Fossil;TRUE;7.87;0.93;13.401;27.829;2.556;5.703;401;7.563;94.049;724.651;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2011;Country or economy;Total generation;TRUE;28.28;0.82;2.986;100.0;0.0;6.064;423;7.499;100.002;214.427;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2011;Country or economy;Demand;TRUE;29.01;0.51;1.789;102.581;-1.206;;;;;;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2011;Country or economy;Thermal;TRUE;8.69;1.09;14.342;30.728;3.051;5.881;437;8.027;96.985;676.755;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2011;Country or economy;Hard coal;TRUE;1.3;-0.09;-6.475;4.597;-465;1.266;-92;-6.775;20.878;973.846;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2012;Country or economy;Solar;FALSE;0.42;0.02;5.0;1.484;0.07;0.02;1;5.263;347;47.619;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2012;Country or economy;Onshore wind;FALSE;0.01;0.01;;35;35;0.0;0.0;;0.0;0.0;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2012;Country or economy;Hydro;FALSE;4.1;0.32;8.466;14.488;1.122;97;7;7.778;1.682;23.659;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2012;Country or economy;Bioenergy;FALSE;0.94;0.12;14.634;3.322;422;203;26;14.689;3.521;215.957;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2012;Country or economy;Other renewables;FALSE;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2012;Country or economy;Nuclear;FALSE;15.49;0.08;519;54.735;244;75;1;1.351;1.301;4.842;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2012;Country or economy;Lignite;FALSE;2.12;-0.13;-5.778;7.491;-465;2.153;-132;-5.777;37.338;1015.566;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2012;Country or economy;Gas;FALSE;2.85;-0.3;-9.524;10.071;-1.068;1.251;-131;-9.479;21.695;438.947;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2012;Country or economy;Other fossil;FALSE;1.08;-0.09;-7.692;3.816;-321;711;-59;-7.662;12.33;658.333;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
Slovakia;SVK;2012;Country or economy;Net imports;FALSE;0.39;-0.34;-46.575;1.378;-1.203;0.0;0.0;;0.0;0.0;Europe;Europe;TRUE;TRUE;FALSE;FALSE;FALSE
